accident_index,accident_year,accident_reference,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,accident_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location
2.01701E+12,2017,10034787,536820,177880,-0.030947,51.483332,1,3,1,1,30-04-2017,1,00:45,7,E09000023,E09000023,3,200,1,20,1,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003252
2.01701E+12,2017,10034790,534870,183250,-0.05696,51.532057,1,3,1,1,29-04-2017,7,23:30,5,E09000030,E09000030,3,107,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004197
2.01701E+12,2017,10034791,527200,182810,-0.167636,51.529882,1,3,2,1,30-04-2017,1,03:16,1,E09000033,E09000033,3,41,1,30,1,4,3,5205,0,4,4,1,1,0,0,1,1,2,E01004725
2.01701E+12,2017,10034796,528330,184620,-0.150695,51.545893,1,3,2,1,29-04-2017,7,23:01,2,E09000007,E09000007,4,517,6,20,6,2,5,0,0,0,4,1,1,0,0,1,1,2,E01000905
2.01701E+12,2017,10034801,530750,180590,-0.11731,51.509122,1,3,1,1,29-04-2017,7,23:50,1,E09000033,E09000033,3,301,3,30,0,-1,-1,-1,0,0,4,1,1,0,0,2,1,2,E01004735
2.01701E+12,2017,10034802,518560,182250,-0.29232,51.526727,1,3,2,1,30-04-2017,1,10:21,27,E09000009,E09000009,3,406,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001280
2.01701E+12,2017,10034806,533340,182280,-0.079372,51.523704,1,2,1,1,30-04-2017,1,08:12,4,E09000012,E09000012,3,1202,6,30,6,4,5,0,0,4,1,1,1,4,0,1,1,2,E01033708
2.01701E+12,2017,10034808,519200,183500,-0.282676,51.537827,1,3,2,1,29-04-2017,7,14:05,27,E09000009,E09000009,3,406,3,40,5,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001276
2.01701E+12,2017,10034810,532050,172880,-0.101467,51.439532,1,3,2,1,30-04-2017,1,02:30,9,E09000022,E09000022,3,205,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,2,E01003166
2.01701E+12,2017,10034816,515510,183030,-0.33601,51.534369,1,3,2,2,30-04-2017,1,13:27,27,E09000009,E09000009,3,40,3,50,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01001346
2.01701E+12,2017,10034823,534400,182370,-0.064068,51.524262,1,3,1,1,30-04-2017,1,12:00,5,E09000030,E09000030,4,108,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,2,E01004313
2.01701E+12,2017,10034825,527100,179690,-0.170201,51.501865,1,3,2,2,30-04-2017,1,12:26,1,E09000033,E09000033,3,315,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01004692
2.01701E+12,2017,10034826,535700,185500,-0.044135,51.552078,1,3,1,1,30-04-2017,1,11:07,4,E09000012,E09000012,5,0,3,30,6,4,6,0,0,1,1,1,1,0,0,1,1,2,E01001733
2.01701E+12,2017,10034827,533690,181830,-0.074501,51.519577,1,3,2,1,30-04-2017,1,13:55,5,E09000030,E09000030,3,1202,3,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004307
2.01701E+12,2017,10034829,516160,181910,-0.327012,51.524169,1,2,2,6,30-04-2017,1,13:51,27,E09000009,E09000009,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001208
2.01701E+12,2017,10034839,524020,185430,-0.212533,51.554136,1,3,2,1,30-04-2017,1,15:14,28,E09000005,E09000005,3,5,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,2,E01000556
2.01701E+12,2017,10034841,533140,178820,-0.083559,51.492658,1,3,2,1,30-04-2017,1,15:45,8,E09000028,E09000028,3,201,7,30,3,4,3,2,0,0,1,1,1,0,0,1,1,2,E01003960
2.01701E+12,2017,10034845,520820,182330,-0.25973,51.526968,1,3,2,1,30-04-2017,1,15:10,27,E09000009,E09000009,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001246
2.01701E+12,2017,10034850,530620,185300,-0.117436,51.551479,1,3,2,1,30-04-2017,1,20:00,3,E09000019,E09000019,3,5203,2,20,3,4,6,0,0,0,4,2,2,0,0,1,1,2,E01002767
2.01701E+12,2017,10034852,513170,177930,-0.371369,51.489004,1,3,2,1,30-04-2017,1,18:20,25,E09000018,E09000018,3,3005,6,20,9,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002626
2.01701E+12,2017,10034861,513290,173920,-0.370926,51.452938,1,3,6,1,30-04-2017,1,04:50,24,E09000027,E09000027,6,0,7,30,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01003907
2.01701E+12,2017,10034862,520650,181500,-0.262463,51.519545,1,3,2,1,30-04-2017,1,01:30,27,E09000009,E09000009,3,40,3,40,6,2,3,4000,0,5,4,1,1,0,0,1,1,2,E01001238
2.01701E+12,2017,10034863,536550,183650,-0.032599,51.535248,1,3,2,3,30-04-2017,1,03:26,5,E09000030,E09000030,4,118,6,20,3,4,6,0,0,4,4,1,1,0,0,1,1,2,E01004222
2.01701E+12,2017,10034864,517190,177930,-0.313494,51.488186,1,2,3,3,30-04-2017,1,17:30,25,E09000018,E09000018,3,4,3,40,6,2,3,3002,0,5,1,1,1,0,0,1,1,2,E01002565
2.01701E+12,2017,10034865,517820,178270,-0.304311,51.491111,1,3,1,1,30-04-2017,1,00:05,25,E09000018,E09000018,3,4,1,30,1,2,4,455,0,0,4,1,2,0,0,1,1,2,E01002565
2.01701E+12,2017,10034869,525620,180880,-0.191089,51.51289,1,3,1,1,30-04-2017,1,23:50,1,E09000033,E09000033,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,2,E01004699
2.01701E+12,2017,10034870,512900,173940,-0.37653,51.453195,1,3,1,1,28-04-2017,6,18:30,24,E09000027,E09000027,3,314,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01003841
2.01701E+12,2017,10034871,528770,181010,-0.145672,51.51335,1,3,2,1,01-05-2017,2,00:59,1,E09000033,E09000033,4,406,2,30,6,2,5,0,0,5,4,1,1,0,0,1,1,2,E01033595
2.01701E+12,2017,10034873,521360,178130,-0.253394,51.489105,1,3,2,1,30-04-2017,1,23:00,25,E09000018,E09000018,6,0,6,20,0,-1,-1,-1,0,0,4,2,2,0,6,1,1,2,E01002569
2.01701E+12,2017,10034879,525470,177090,-0.194596,51.478862,1,3,2,1,01-05-2017,2,01:12,11,E09000013,E09000013,4,318,6,30,0,-1,-1,-1,0,0,4,1,2,0,0,1,1,2,E01001920
2.01701E+12,2017,10034881,529930,181050,-0.12895,51.513444,1,3,1,1,01-05-2017,2,04:20,1,E09000033,E09000033,3,400,6,30,7,2,3,400,0,5,4,1,2,0,0,1,1,2,E01000919
2.01701E+12,2017,10034882,520270,180060,-0.268429,51.506683,1,3,1,1,30-04-2017,1,20:32,27,E09000009,E09000009,3,4020,6,30,3,2,4,490,0,0,4,1,1,0,0,1,1,2,E01001355
2.01701E+12,2017,10034884,521600,185730,-0.247317,51.557358,1,3,2,1,30-04-2017,1,23:50,28,E09000005,E09000005,3,4088,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01000511
2.01701E+12,2017,10034888,533430,179580,-0.079097,51.499419,1,3,1,2,30-04-2017,1,23:03,8,E09000028,E09000028,3,100,6,20,0,-1,-1,-1,0,8,4,1,2,0,6,1,1,2,E01032646
2.01701E+12,2017,10034889,509340,178870,-0.42622,51.498206,1,3,2,1,23-04-2017,1,15:10,26,E09000017,E09000017,3,437,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002489
2.01701E+12,2017,10034893,518340,175400,-0.297785,51.465207,1,2,1,1,01-05-2017,2,10:36,24,E09000027,E09000027,3,316,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,2,E01003860
2.01701E+12,2017,10034894,532480,178970,-0.093004,51.494161,1,3,1,1,01-05-2017,2,11:21,8,E09000028,E09000028,3,201,6,30,3,4,4,240,0,0,1,1,1,0,2,1,1,2,E01032720
2.01701E+12,2017,10034898,528580,171980,-0.151691,51.432241,1,3,2,1,01-05-2017,2,10:30,10,E09000032,E09000032,3,214,6,30,3,4,5,0,0,0,1,1,2,0,0,1,1,2,E01004482
2.01701E+12,2017,10034901,532290,183800,-0.093927,51.53761,1,3,1,1,01-05-2017,2,11:36,3,E09000019,E09000019,6,0,6,20,6,4,6,0,0,1,5,8,2,0,0,1,1,2,E01002798
2.01701E+12,2017,10034902,525560,179570,-0.192419,51.501131,1,2,1,1,01-05-2017,2,13:14,12,E09000020,E09000020,3,315,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002889
2.01701E+12,2017,10034905,530210,172150,-0.128193,51.433397,1,3,2,1,01-05-2017,2,14:10,9,E09000022,E09000022,3,23,3,20,0,-1,-1,-1,0,4,1,1,2,0,0,1,1,2,E01003153
2.01701E+12,2017,10034906,537290,183530,-0.021984,51.533991,1,3,3,1,01-05-2017,2,13:45,5,E09000030,E09000030,3,102,3,30,7,2,3,12,0,0,1,2,2,0,0,1,1,2,E01032764
2.01701E+12,2017,10034907,520540,175400,-0.266129,51.464744,1,3,1,1,30-04-2017,1,12:45,24,E09000027,E09000027,3,205,6,30,6,2,4,351,0,5,1,1,1,0,0,1,1,2,E01003807
2.01701E+12,2017,10034911,525840,180730,-0.187974,51.511493,1,3,1,1,01-05-2017,2,16:00,1,E09000033,E09000033,6,0,6,30,0,-1,-1,-1,0,0,1,2,2,0,0,1,1,2,E01004695
2.01701E+12,2017,10034913,517790,178290,-0.304737,51.491297,1,3,2,2,01-05-2017,2,18:20,25,E09000018,E09000018,3,4,3,40,7,2,4,455,0,0,1,1,1,0,0,1,1,2,E01002565
2.01701E+12,2017,10034914,525420,180480,-0.194112,51.50934,1,3,2,1,01-05-2017,2,15:25,12,E09000020,E09000020,3,4204,2,30,9,2,3,402,0,5,1,1,1,0,0,1,1,2,E01002827
2.01701E+12,2017,10034918,524180,175660,-0.213665,51.466295,1,3,1,1,01-05-2017,2,17:00,10,E09000032,E09000032,3,219,3,30,0,-1,-1,-1,0,0,1,2,2,0,0,2,2,2,E01033093
2.01701E+12,2017,10034922,529400,181670,-0.136356,51.519138,1,3,2,1,30-04-2017,1,21:41,2,E09000007,E09000007,3,5204,6,20,3,4,6,0,0,0,4,1,2,0,0,1,1,2,E01000851
2.01701E+12,2017,10034923,531390,183760,-0.106912,51.537461,1,3,3,3,01-05-2017,2,06:15,3,E09000019,E09000019,4,515,6,20,3,4,5,0,0,0,1,1,1,0,0,1,1,2,E01002794
2.01701E+12,2017,10034924,530790,176960,-0.118078,51.47649,1,3,2,1,01-05-2017,2,19:15,9,E09000022,E09000022,3,3,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003125
2.01701E+12,2017,10034925,531050,175510,-0.114873,51.463399,1,3,2,1,01-05-2017,2,20:15,9,E09000022,E09000022,3,23,6,20,3,2,4,223,0,5,1,1,1,0,0,1,1,2,E01003053
2.01701E+12,2017,10034930,538320,184310,-0.006837,51.540749,1,3,3,4,01-05-2017,2,16:39,17,E09000025,E09000025,6,0,3,30,3,2,6,0,0,5,1,1,1,0,0,2,1,2,E01033583
2.01701E+12,2017,10034934,538400,183690,-0.005928,51.535158,1,2,1,1,01-05-2017,2,16:37,17,E09000025,E09000025,3,11,3,30,3,2,5,0,2,5,1,1,1,0,0,2,1,2,E01033578
2.01701E+12,2017,10034935,535250,183800,-0.051274,51.536909,1,2,4,1,25-04-2017,3,20:55,4,E09000012,E09000012,3,106,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01001837
2.01701E+12,2017,10034940,527380,181360,-0.165566,51.516811,1,2,2,1,01-05-2017,2,23:45,1,E09000033,E09000033,3,5,6,30,7,2,3,5,0,5,4,1,1,0,0,1,1,2,E01004686
2.01701E+12,2017,10034943,510620,179680,-0.407534,51.505237,1,3,2,1,01-05-2017,2,23:30,26,E09000017,E09000017,5,0,6,30,3,4,6,0,0,0,6,1,1,0,0,1,1,2,E01002507
2.01701E+12,2017,10034950,523650,183120,-0.218678,51.533456,1,3,2,1,02-05-2017,3,06:55,28,E09000005,E09000005,5,0,6,30,7,2,6,0,0,4,1,1,1,0,0,1,1,2,E01000586
2.01701E+12,2017,10034953,531560,183060,-0.104723,51.531131,1,3,2,1,01-05-2017,2,06:20,3,E09000019,E09000019,3,1,3,20,3,4,6,0,0,5,1,1,1,0,0,1,1,2,E01002707
2.01701E+12,2017,10034954,530660,183030,-0.117702,51.53107,1,2,2,1,02-05-2017,3,06:49,3,E09000019,E09000019,3,501,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01002728
2.01701E+12,2017,10034956,525670,176910,-0.191781,51.4772,1,3,2,2,20-04-2017,5,12:30,11,E09000013,E09000013,4,318,6,30,3,2,3,308,9,5,1,1,1,9,0,1,2,2,E01001923
2.01701E+12,2017,10034961,528200,180420,-0.154096,51.508177,1,3,2,1,21-04-2017,6,12:50,1,E09000033,E09000033,3,4202,3,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,2,2,E01004689
2.01701E+12,2017,10034972,538300,186160,-0.006398,51.557378,1,2,1,1,02-05-2017,3,08:15,13,E09000031,E09000031,3,112,3,30,3,4,6,0,0,1,1,1,1,0,0,1,1,2,E01004430
2.01701E+12,2017,10034977,533100,183590,-0.082334,51.535533,1,3,2,1,12-04-2017,4,08:30,4,E09000012,E09000012,5,0,6,20,6,4,5,0,9,9,1,1,1,0,0,1,2,2,E01001754
2.01701E+12,2017,10034982,537680,173060,-0.020445,51.43981,1,3,2,1,11-04-2017,3,07:30,7,E09000023,E09000023,3,21,6,30,7,4,5,0,0,0,1,1,1,0,0,1,2,2,E01003318
2.01701E+12,2017,10034986,529520,184620,-0.133543,51.545622,1,3,1,1,02-05-2017,3,08:52,2,E09000007,E09000007,3,503,6,30,9,2,6,0,0,4,1,1,1,0,0,1,1,2,E01000865
2.01701E+12,2017,10034992,531330,177870,-0.109969,51.484543,1,3,2,1,24-04-2017,2,15:12,9,E09000022,E09000022,3,3,6,30,3,2,3,23,0,5,1,1,1,0,0,1,2,2,E01003099
2.01701E+12,2017,10035001,522400,178290,-0.238367,51.490319,1,3,1,1,10-04-2017,2,12:40,11,E09000013,E09000013,6,0,9,30,99,9,6,0,9,9,1,9,9,9,9,1,2,2,E01001932
2.01701E+12,2017,10035013,530750,174570,-0.119537,51.455021,1,3,2,1,02-05-2017,3,09:00,9,E09000022,E09000022,3,23,6,30,3,4,6,0,2,5,1,1,1,0,0,1,1,2,E01003018
2.01701E+12,2017,10035014,530430,173330,-0.124596,51.443951,1,3,1,1,02-05-2017,3,08:10,9,E09000022,E09000022,3,23,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01003137
2.01701E+12,2017,10035022,528890,177050,-0.145389,51.477735,1,3,1,2,02-05-2017,3,08:40,10,E09000032,E09000032,3,3205,6,30,6,2,3,3205,0,5,1,1,1,0,0,1,1,2,E01033100
2.01701E+12,2017,10035029,518670,180150,-0.291442,51.50783,1,3,2,1,02-05-2017,3,07:22,27,E09000009,E09000009,3,406,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001234
2.01701E+12,2017,10035030,523310,180010,-0.224665,51.50558,1,3,2,1,26-04-2017,4,15:50,11,E09000013,E09000013,3,219,3,30,0,-1,-1,-1,0,0,1,2,2,0,0,1,1,2,E01001943
2.01701E+12,2017,10035038,517980,175360,-0.302978,51.464923,1,3,1,1,02-05-2017,3,09:59,24,E09000027,E09000027,3,316,7,30,9,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003860
2.01701E+12,2017,10035042,526490,182310,-0.178045,51.525548,1,3,2,3,02-05-2017,3,11:10,1,E09000033,E09000033,3,5,3,30,3,2,3,5205,0,8,1,1,1,0,0,1,1,2,E01004705
2.01701E+12,2017,10035044,535310,184540,-0.050125,51.543544,1,3,2,1,02-05-2017,3,11:30,4,E09000012,E09000012,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001838
2.01701E+12,2017,10035056,530300,176730,-0.125215,51.474536,1,3,2,1,13-04-2017,5,20:15,9,E09000022,E09000022,5,0,3,50,3,2,6,0,0,9,1,1,1,9,0,1,2,2,E01003124
2.01701E+12,2017,10035057,524170,184600,-0.210663,51.546643,1,3,2,1,02-05-2017,3,06:53,28,E09000005,E09000005,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01000495
2.01701E+12,2017,10035062,537720,173750,-0.019602,51.446001,1,3,2,1,02-05-2017,3,12:55,7,E09000023,E09000023,3,21,2,30,3,2,3,21,0,5,1,1,1,0,0,1,1,2,E01003318
2.01701E+12,2017,10035066,519790,184460,-0.273846,51.54633,1,3,2,2,02-05-2017,3,12:15,28,E09000005,E09000005,3,404,6,30,6,2,3,404,0,4,1,1,1,0,0,1,1,2,E01000621
2.01701E+12,2017,10035067,537910,176760,-0.015697,51.473003,1,3,2,1,02-05-2017,3,10:40,6,E09000011,E09000011,3,2,6,30,9,4,3,2,0,5,1,1,1,0,0,1,1,2,E01001644
2.01701E+12,2017,10035074,525690,176440,-0.191661,51.472972,1,3,2,1,01-05-2017,2,19:15,11,E09000013,E09000013,3,217,6,20,3,4,6,0,0,1,1,1,2,0,0,1,1,2,E01001935
2.01701E+12,2017,10035081,534470,171340,-0.067254,51.425123,1,3,2,1,02-05-2017,3,07:53,19,E09000006,E09000006,3,234,6,30,3,1,6,0,0,0,1,1,1,0,0,1,1,2,E01000745
2.01701E+12,2017,10035083,527420,176350,-0.166797,51.471777,1,2,2,1,02-05-2017,3,06:42,10,E09000032,E09000032,3,3205,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004540
2.01701E+12,2017,10035090,524980,173330,-0.202976,51.445178,1,3,2,1,01-05-2017,2,16:58,10,E09000032,E09000032,5,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004594
2.01701E+12,2017,10035092,533620,176780,-0.07742,51.474212,1,3,2,1,02-05-2017,3,13:24,8,E09000028,E09000028,3,202,6,20,9,4,4,217,2,1,1,1,1,0,0,1,1,2,E01004066
2.01701E+12,2017,10035095,534860,184000,-0.056817,51.538799,1,3,2,1,02-05-2017,3,13:32,4,E09000012,E09000012,3,107,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01001839
2.01701E+12,2017,10035108,530700,183900,-0.116803,51.538879,1,3,1,1,02-05-2017,3,16:11,3,E09000019,E09000019,3,5203,6,20,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01002714
2.01701E+12,2017,10035112,523080,178370,-0.228549,51.490891,1,3,2,1,02-05-2017,3,13:40,11,E09000013,E09000013,3,4,3,30,7,2,3,4,0,0,1,1,1,0,0,1,1,2,E01001894
2.01701E+12,2017,10035116,529040,179090,-0.142485,51.496034,1,3,1,1,30-04-2017,1,10:15,1,E09000033,E09000033,3,202,2,30,7,4,3,302,0,0,1,1,1,0,0,1,1,2,E01004750
2.01701E+12,2017,10035121,536890,181400,-0.028574,51.514947,1,3,2,1,02-05-2017,3,18:15,5,E09000030,E09000030,3,1205,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,2,E01004251
2.01701E+12,2017,10035128,507950,178600,-0.446319,51.496046,1,3,1,1,10-02-2017,6,07:15,26,E09000017,E09000017,5,0,9,30,8,9,6,0,0,9,1,9,9,0,9,1,2,2,E01002486
2.01701E+12,2017,10035129,531890,184800,-0.099317,51.546691,1,3,1,1,02-05-2017,3,17:40,3,E09000019,E09000019,3,1199,3,30,9,2,3,1201,0,5,1,1,1,0,0,1,1,2,E01002740
2.01701E+12,2017,10035130,514590,176010,-0.351548,51.471461,1,3,2,1,02-05-2017,3,20:35,25,E09000018,E09000018,3,315,6,30,9,4,6,0,0,0,4,1,2,0,0,1,1,2,E01002642
2.01701E+12,2017,10035131,510820,175980,-0.405814,51.471942,1,2,3,1,02-05-2017,3,20:44,25,E09000018,E09000018,3,30,3,40,6,2,3,312,0,4,4,1,1,0,0,1,1,2,E01002586
2.01701E+12,2017,10035132,523680,173680,-0.221551,51.448609,1,3,1,1,02-05-2017,3,17:00,10,E09000032,E09000032,6,0,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,2,E01004631
2.01701E+12,2017,10035134,531520,181800,-0.10577,51.519817,1,3,1,1,02-05-2017,3,16:53,2,E09000007,E09000007,3,201,6,30,6,4,6,0,0,4,1,1,1,0,0,1,1,2,E01000916
2.01701E+12,2017,10035135,510650,177300,-0.407847,51.483839,1,3,2,1,02-05-2017,3,21:40,25,E09000018,E09000018,3,312,3,40,6,2,5,0,0,5,4,1,1,0,0,1,1,2,E01002583
2.01701E+12,2017,10035138,536330,183250,-0.035924,51.531707,1,2,1,1,03-05-2017,4,00:01,5,E09000030,E09000030,4,135,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,2,E01004228
2.01701E+12,2017,10035142,536820,177880,-0.030947,51.483332,1,3,3,1,02-05-2017,3,08:10,7,E09000023,E09000023,3,200,6,30,1,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003252
2.01701E+12,2017,10035143,533710,182310,-0.07403,51.523886,1,3,2,1,09-04-2017,1,18:15,5,E09000030,E09000030,3,1209,9,30,3,9,4,122,9,9,7,9,9,9,9,1,2,2,E01004317
2.01701E+12,2017,10035144,536430,182500,-0.034774,51.524943,1,3,2,1,06-04-2017,5,21:20,5,E09000030,E09000030,3,11,9,30,6,9,3,11,9,0,4,1,9,9,0,1,2,2,E01004269
2.01701E+12,2017,10035145,538310,175510,-0.01043,51.461673,1,3,1,1,29-04-2017,7,21:12,7,E09000023,E09000023,6,0,6,20,0,-1,-1,-1,0,0,4,1,1,0,0,1,1,2,E01033327
2.01701E+12,2017,10035146,514960,188020,-0.342307,51.57933,1,3,1,1,22-04-2017,7,14:45,29,E09000015,E09000015,3,404,9,20,1,9,3,312,9,9,1,9,9,9,9,1,2,2,E01002237
2.01701E+12,2017,10035150,536600,177100,-0.034415,51.476376,1,3,2,1,26-04-2017,4,21:13,7,E09000023,E09000023,4,207,6,20,5,4,6,0,0,0,4,1,1,0,0,1,2,2,E01003303
2.01701E+12,2017,10035160,521000,186070,-0.255851,51.560542,1,3,2,1,27-04-2017,5,17:10,28,E09000005,E09000005,3,4088,9,30,0,-1,-1,-1,9,9,1,1,9,9,9,1,2,2,E01000627
2.01701E+12,2017,10035165,529990,180670,-0.128226,51.510016,1,3,1,1,20-04-2017,5,18:15,1,E09000033,E09000033,3,400,6,20,0,-1,-1,-1,0,0,1,1,1,0,0,1,2,2,E01004734
2.01701E+12,2017,10035166,530200,176080,-0.126893,51.468718,1,3,2,2,22-04-2017,7,19:50,9,E09000022,E09000022,3,3,6,30,3,2,5,0,0,5,1,1,1,0,0,1,2,2,E01003090
2.01701E+12,2017,10035175,530140,172010,-0.129251,51.432155,1,3,1,1,16-04-2017,1,21:30,9,E09000022,E09000022,3,23,6,30,7,2,6,0,0,5,7,1,1,0,0,1,2,2,E01003118
2.01701E+12,2017,10035176,530200,177840,-0.126245,51.484535,1,3,2,1,27-04-2017,5,08:00,9,E09000022,E09000022,3,3036,3,20,1,4,3,3205,0,0,1,1,1,0,0,1,2,2,E01033208
2.01701E+12,2017,10035181,534920,175750,-0.059106,51.464647,1,3,2,1,03-05-2017,4,07:28,8,E09000028,E09000028,3,2214,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004064
2.01701E+12,2017,10035188,530110,182730,-0.125737,51.528501,1,3,2,1,28-04-2017,6,09:15,2,E09000007,E09000007,4,504,9,30,3,9,5,0,0,0,1,1,1,0,0,1,2,2,E01000942
2.01701E+12,2017,10035201,526340,177020,-0.1821,51.47804,1,3,2,1,03-05-2017,4,07:51,12,E09000020,E09000020,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002841
2.01701E+12,2017,10035203,529540,181960,-0.134233,51.521712,1,3,2,1,29-04-2017,7,15:45,2,E09000007,E09000007,5,0,2,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,2,2,E01000854
2.01701E+12,2017,10035214,531450,177390,-0.10842,51.480202,1,3,2,2,28-04-2017,6,07:40,9,E09000022,E09000022,3,202,6,50,7,4,5,0,0,9,1,9,1,0,0,1,2,2,E01003183
2.01701E+12,2017,10035221,527460,179240,-0.16518,51.49774,1,3,1,1,03-05-2017,4,09:18,12,E09000020,E09000020,4,319,6,30,0,-1,-1,-1,0,0,1,8,2,0,6,1,1,2,E01002818
2.01701E+12,2017,10035230,527870,178570,-0.159519,51.491626,1,3,2,1,03-05-2017,4,09:03,12,E09000020,E09000020,3,3217,6,30,9,4,6,0,0,0,1,1,2,0,0,1,1,2,E01002902
2.01701E+12,2017,10035232,524700,170690,-0.207931,51.421513,1,3,2,1,08-03-2017,4,03:40,22,E09000024,E09000024,3,219,6,30,3,9,5,0,0,0,1,1,1,0,0,1,2,2,E01003401
2.01701E+12,2017,10035236,527800,175160,-0.161759,51.460996,1,3,2,1,22-04-2017,7,11:53,10,E09000032,E09000032,3,3,3,30,3,2,3,205,0,9,1,1,1,0,0,1,2,2,E01004554
2.01701E+12,2017,10035248,524480,174840,-0.209636,51.458859,1,3,2,1,26-04-2017,4,19:50,10,E09000032,E09000032,3,205,3,30,3,9,6,0,0,9,4,1,2,0,0,1,2,2,E01004507
2.01701E+12,2017,10035252,538200,176700,-0.011547,51.472393,1,3,2,1,03-05-2017,4,07:40,6,E09000011,E09000011,3,2,6,30,0,-1,-1,-1,0,0,1,1,1,0,0,1,1,2,E01003204
2.01701E+12,2017,10035275,532640,173060,-0.092916,51.441012,1,3,2,1,03-05-2017,4,12:35,9,E09000022,E09000022,3,205,6,30,6,2,3,2199,0,5,1,1,2,0,0,1,1,2,E01003165
2.01701E+12,2017,10035276,533430,176730,-0.080173,51.473807,1,3,1,1,03-05-2017,4,10:00,8,E09000028,E09000028,3,202,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01003914
2.01701E+12,2017,10035285,509570,173770,-0.424488,51.452321,1,3,1,1,03-05-2017,4,11:45,25,E09000018,E09000018,4,3377,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01002560
2.01701E+12,2017,10035286,513960,175240,-0.360862,51.464667,1,3,2,1,02-05-2017,3,07:30,25,E09000018,E09000018,6,0,6,30,3,4,6,0,0,0,5,1,1,0,0,1,1,2,E01002645
2.01701E+12,2017,10035310,534690,182680,-0.059771,51.526978,1,2,1,1,16-03-2017,5,15:00,5,E09000030,E09000030,3,1209,6,40,3,4,6,0,0,4,1,1,1,0,0,1,2,2,E01004211
2.01701E+12,2017,10035314,514470,185030,-0.350348,51.552556,1,3,2,2,03-05-2017,4,14:52,27,E09000009,E09000009,3,4090,1,30,2,4,6,0,0,8,1,1,1,0,0,1,1,2,E01001271
2.01701E+12,2017,10035318,524350,179350,-0.20992,51.499421,1,3,2,1,03-05-2017,4,16:47,12,E09000020,E09000020,3,3220,2,30,0,-1,-1,-1,0,5,5,2,2,0,0,1,1,2,E01002867
2.01701E+12,2017,10035319,527960,181820,-0.157045,51.520814,1,3,2,1,02-05-2017,3,15:15,1,E09000033,E09000033,3,41,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,E01004712
